,BusStopCode,RoadName,Description,Latitude,Longitude
2383,46561,Woodlands St 13,Opp Blk 178,1.43461192439784,103.77719002912507
2384,46569,Woodlands St 13,Blk 178,1.43472154667119,103.77745880948639
2385,46571,Woodlands St 13,Opp Blk 154,1.43475417848392,103.7758535357882
2386,46579,Woodlands St 13,Blk 154,1.43488583298053,103.77552249997427
2387,46581,Woodlands St 13,Opp Blk 146,1.4364411890996,103.77379636706418
2388,46589,Woodlands St 13,Blk 146,1.43632306005208,103.7741086340661
2389,46591,Woodlands Ave 1,Blk 303,1.43068958976223,103.77322606797722
2390,46611,Woodlands Ave 1,Fuchun Sec Sch,1.42923412810157,103.77760584579323
2391,46619,Woodlands Ave 1,Opp Fuchun Sec Sch,1.42907407993851,103.77775112537243
2392,46621,Woodlands Ave 1,Blk 335,1.42955535916481,103.78064562823636
2393,46629,Woodlands Ave 1,The Woodgrove,1.42946092866646,103.7808172850331
2394,46631,Woodlands Ave 2,Blk 892C CP,1.43689297551872,103.78915264291737
2395,46639,Woodlands Ave 2,Opp Blk 892C CP,1.43702205360453,103.78884919678751
2396,46641,Woodlands Ave 5,Blk 894C,1.43537882843176,103.79002659369449
2397,46649,Woodlands Ave 5,Blk 515,1.43513571565336,103.79042134084122
2398,46651,Woodlands Ave 4,Blk 550,1.43298096854241,103.79455264522785
2399,46659,Woodlands Ave 4,Opp Blk 550,1.43269272771322,103.79414300304941
2400,46661,Woodlands Dr 50,Opp Blk 896B,1.43759221925392,103.79228928579461
2401,46669,Woodlands Dr 50,W'Lands Pr Sch,1.43740934044808,103.79182446445486
2402,46671,Woodlands Dr 50,Bef 888 Plaza,1.43689166982219,103.7946223426922
2403,46679,Woodlands Dr 50,Opp 888 Plaza,1.43677694401385,103.7948505560336
2404,46681,Woodlands Ave 4,Blk 899A,1.4357329097814,103.79577696652271
2405,46689,Woodlands Ave 4,Blk 609,1.43587054546915,103.79601265965388
2406,46691,Woodlands Ave 4,Opp 888 Plaza,1.43823132518893,103.79587886684328
2407,46699,Woodlands Ave 4,888 Plaza,1.43769989889611,103.79566316043969
2408,46709,Marsiling Dr,Aft Blk 1,1.44144739085946,103.77554719559573
2409,46711,Woodlands Ave 8,Bef Admiralty Rd West,1.45470160187201,103.80084970775462
2410,46719,Woodlands Ave 8,Givaudan S'pore,1.45490953729339,103.80106314214777
2411,46721,Woodlands Ave 8,Bef W'Lands Ind Pk E7,1.45248916519346,103.80178758846797
2412,46729,Woodlands Ave 8,Aft W'Lands Ind Pk E7,1.4521571470745,103.80223070821165
2413,46731,Gambas Ave,Yew Huat Scaffolding Work,1.44852127932275,103.8043021981092
2414,46739,Gambas Ave,BLK 782,1.44847350274561,103.80400338022199
2415,46741,Gambas Ave,Seagate,1.44632701434368,103.80719269495765
2416,46749,Gambas Ave,Opp Seagate,1.44598746959694,103.80719081852185
2417,46761,Woodlands Ave 7,Blk 706,1.43964444400977,103.79740027801978
2418,46769,Woodlands Ave 7,Blk 666,1.43935103379454,103.79735798460473
2419,46771,Woodlands Ave 7,Opp Admiralty Stn,1.44088808355944,103.80018670656507
2420,46779,Woodlands Ave 7,Admiralty Stn,1.44071357576488,103.80070754495145
2421,46781,Woodlands Ave 6,Bef Admiralty Pr Sch,1.44267569107428,103.80124424937155
2422,46789,Woodlands Ave 6,Opp Admiralty Pr Sch,1.44351138898079,103.80106305603081
2423,46791,Woodlands Ave 6,Blk 722,1.44569499940057,103.79963351229267
2424,46799,Woodlands Ave 6,Blk 786A CP,1.44586617373151,103.79970850070715
2425,46801,Woodlands Ave 6,Aft W'Lands Mart,1.44651205748064,103.79756626316295
2426,46809,Woodlands Ave 6,Opp W'Lands Mart,1.44649662319346,103.79808713932866
2427,46811,Woodlands Circle,Blk 726,1.44379237320988,103.79931523209541
2428,46821,Woodlands Circle,Blk 713,1.44215561041047,103.79755539404626
2429,46831,Woodlands Circle,Blk 747A CP,1.44364527797106,103.7956269439894
2430,46841,Woodlands Circle,Opp Blk 739A CP,1.44498571659794,103.79690162812369
2431,46851,Woodlands Ring Rd,Blk 664,1.43612666735899,103.79761267660548
2432,46859,Woodlands Ring Rd,Blk 608A,1.4362025834102,103.79739593537928
2433,46861,Woodlands Ring Rd,Opp Blk 624B,1.43515578551993,103.79998340500156
2434,46869,Woodlands Ring Rd,Blk 628A,1.43507671767646,103.80054550817393
2435,46871,Woodlands Ring Rd,Blk 644,1.43679116597713,103.80176512304321
2436,46879,Woodlands Ring Rd,Blk 637,1.43706616822564,103.80215927133399
2437,46881,Woodlands Loop,Old Chang Kee Bldg,1.44983018145906,103.80523207218322
2438,46891,Woodlands Loop,Jordon Food Ind,1.44823908984273,103.80703539255815
2439,46901,Woodlands Loop,Blk 15,1.4479841829065,103.80951476110357
2440,46911,Woodlands Loop,Opp Blk 20,1.45068968281344,103.81027103832493
2441,46921,Woodlands Link,Opp Blk 22,1.4533158942724,103.81089004960499
2442,46931,Woodlands Ave 9,Opp W'Lands Spectrum 1,1.45305389773625,103.80789928421208
2443,46941,Woodlands Ave 9,Opp Nylect Engrg,1.45167306508663,103.80547695607456
2444,46951,Woodlands Dr 14,Blk 536A,1.43143692171434,103.79133300087983
2445,46961,Woodlands Ave 4,Blk 547,1.43048944407628,103.79285722250489
2446,46969,Woodlands Ave 4,Blk 532,1.43059181782407,103.79269972105995
2447,46971,Woodlands Ave 1,Woodgrove Pr Sch,1.43187555599274,103.79034249996818
2448,46979,Woodlands Ave 1,Opp Blk 507,1.43130555598072,103.79065444401148
2449,46981,Woodlands Ave 1,Blk 541,1.42810336959513,103.792511107377
2450,46989,Woodlands Ave 1,Opp Blk 540,1.42802334589801,103.79221259917931
2451,46991,Woodlands Ave 1,Blk 589,1.42764093083406,103.79587149975599
2452,46999,Woodlands Ave 1,Opp Blk 589,1.42742826147903,103.79600329149085
2453,47011,Admiralty Rd,Bef W'Lands Waterfront Pk,1.45076766255392,103.77863124035153
2454,47019,Admiralty Rd,Aft W'Lands Waterfront Pk,1.45075155241442,103.77892930711522
2455,47021,Admiralty Rd West,Khalsa Crescent Drug Rehab Ctr,1.4511345744486,103.78327492635378
2456,47029,Admiralty Rd West,Opp Khalsa Crescent Drug Rehab Ctr,1.45096550351717,103.78252315836185
2457,47031,Admiralty Rd West,Bef Keramat Rd,1.45176361051626,103.78814404102567
2458,47039,Admiralty Rd West,Aft View Rd,1.45156922188356,103.78905216062749
2459,47041,Admiralty Rd West,Opp W'Lands Auto Hub,1.4525686110144,103.79164305597227
2460,47049,Admiralty Rd West,W'Lands Auto Hub,1.45246524141338,103.7925804884025
2461,47051,Admiralty Rd West,Aft W'Lands Ind Pk E4,1.45449749999994,103.79560277796767
2462,47059,Admiralty Rd West,Bef W'Lands Ind Pk E4,1.45396450182247,103.7954729366899
2463,47061,Admiralty Rd West,Aft Attap Valley Rd,1.45605441023441,103.79808423496016
2464,47069,Admiralty Rd West,Nth Tech,1.45593908069502,103.79877069336828
2465,47071,Admiralty Rd West,Bef British American Tobacco,1.45761031985152,103.80214839695255
2466,47079,Admiralty Rd West,Opp British American Tobacco,1.45786431264124,103.8029959994045
2467,47081,Senoko Rd,Aft Senoko Cres,1.46202336398517,103.80383405130847
2468,47089,Senoko Rd,Aft Senoko Dr,1.46227877192855,103.80387918503345
2469,47091,Senoko Dr,Bef Senoko Cres,1.4645966256977,103.80602561139148
2470,47099,Senoko Dr,MASTERDON,1.46400708429355,103.80529911397457
2471,47101,Senoko Dr,Aft Senoko Ave,1.46653722200693,103.8090658329841
2472,47109,Senoko Dr,Maxsteel Enterprise,1.46608416701086,103.80861861101391
2473,47111,Senoko Ave,Bef Senoko Way,1.46619184828781,103.81100178837575
2474,47119,Senoko Ave,Aft Senoko Way,1.46646104980927,103.81068004378777
2475,47121,Senoko Rd,Opp Lian Aik Siong Machinery,1.46371324914732,103.80278498662895
2476,47129,Senoko Rd,Lian Aik Siong Machinery,1.46369329324947,103.8029823843495
2477,47131,Senoko Rd,Fuji Oil S'Pore,1.46664224303828,103.80222436305644
2478,47141,Senoko Rd,Bef Sc Auto,1.46756958848835,103.80367776966509
2479,47151,Senoko Rd,Aft Scania S'Pore,1.46627333237122,103.80397260190183
2480,47169,Senoko Dr,CHUAN LIM CONSTRN,1.46092504799029,103.80059733131966
2481,47179,Senoko Loop,Comfortdelgro Engrg,1.45828424831176,103.79880737870576
2482,47189,Senoko Loop,K.U.S. Holdings,1.45900316740952,103.80129287195832
2483,47199,Senoko Loop,Bef Senoko Dr,1.46123583610566,103.80266128022876
2484,47501,Woodlands Dr 16,Opp Blk 583,1.43046208317462,103.79470229416464
2485,47511,Woodlands Dr 16,Blk 554,1.43190354583508,103.79644777764182
2486,47521,Woodlands Dr 16,Opp Blk 575,1.43165346145517,103.79813585749302
2487,47539,Woodlands Ave 6,Opp Woodgrove Sec Sch,1.42870555201688,103.79766275675345
2488,47541,Woodlands Ave 6,Blk 639,1.43789201937501,103.80334162830194
2489,47549,Woodlands Ave 6,Opp Blk 639,1.4379048516895,103.80352352573782
2490,47551,Woodlands Ave 6,Blk 630,1.43472623786722,103.80188755233279
2491,47559,Woodlands Ave 6,Opp Blk 630,1.43461254485308,103.80204564158956
2492,47561,Woodlands Ave 5,Blk 620,1.43320820124698,103.79885163626874
2493,47569,Woodlands Ave 5,Opp Blk 620,1.43291945534759,103.7987803897484
2494,47571,Woodlands Ave 5,Blk 618,1.43349024051919,103.79639715585557
2495,47579,Woodlands Ave 5,Blk 556,1.4333134741952,103.79597019770507
2496,47581,Woodlands Ave 5,Opp Blk 521,1.43464494959345,103.79352674536875
2497,47589,Woodlands Ave 5,Blk 519A CP,1.43479106906247,103.79254444311259
2498,47591,Woodlands Ave 6,Blk 680,1.43973872693624,103.8025081158021
2499,47599,Woodlands Ave 6,Blk 683A,1.4399264222862,103.80263149734922
2500,47601,Woodlands Ave 7,Blk 793,1.44211880036977,103.80304911976373
2501,47609,Woodlands Ave 7,Opp Blk 793,1.44184941782685,103.80309468577371
2502,47611,Woodlands Ave 7,Woodsvale Condo,1.44388706173517,103.80622284389754
2503,47619,Woodlands Ave 7,Opp Woodsvale Condo,1.44430697551185,103.80713784459924
2504,47621,Woodlands Ave 7,Aft Gambas Ave,1.44689218119453,103.80982770058664
2505,47629,Woodlands Ave 7,Seagate,1.44667808186871,103.80985736845511
2506,47639,Woodlands Ave 1,Blk 418,1.4290605076258,103.77500148961992
2507,47641,Woodlands Dr 62,Blk 681A,1.43923143369845,103.80372860775078
2508,47649,Woodlands Dr 62,Opp Blk 681B,1.43909453192901,103.8036760000029
2509,47651,Woodlands Dr 73,Blk 684B,1.4416971090803,103.80525516994503
2510,47659,Woodlands Dr 73,Blk 685A,1.44146349893337,103.80545909188204
2511,47661,Woodlands Cres,Blk 788E,1.44445189092675,103.80275437815418
2512,47671,Woodlands Cres,Opp Admiralty Sec Sch,1.44634317378069,103.80365132611001
2513,47681,Woodlands Cres,Woodsvale Condo,1.44457845619804,103.80448623998072
2514,47711,Jln Jim Quee,JB Sentral Bus Ter,1.46345834112565,103.76442341207213
2515,47801,Admiralty Rd West,Sunshine Bakery,1.46417400978934,103.8129834777538
2516,47809,Admiralty Rd West,Opp Sunshine Bakery,1.46379183832972,103.813587498325
2517,47811,Admiralty Rd West,W'Lands Sunny Food,1.46237692251291,103.80898707919847
2518,47819,Admiralty Rd West,Opp W'Lands Sunny Food,1.4625580134543,103.81005089658552
2519,47821,Admiralty Rd West,Opp Sumitomo Bakelite S'pore,1.46077717684188,103.80582927631109
2520,47829,Admiralty Rd West,Sumitomo Bakelite S'pore,1.46054631909982,103.80617388921056
2521,48011,Mandai Rd,Opp Mandai Camp 2,1.41053605692452,103.77449402303927
2522,48019,Mandai Rd,Mandai Camp 2,1.41047890324886,103.77547240613428
2523,48021,Mandai Rd,Aft Mandai Lake Rd,1.41091935719422,103.7794566466511
2524,48029,Mandai Rd,Bef Mandai Lake Rd,1.41056509187543,103.77968553987141
2525,48031,Mandai Rd,LP 162,1.41109191008995,103.78316982719807
2526,48039,Mandai Rd,LP 159,1.41075606597918,103.78320916874394
2527,48041,Mandai Rd,Aft Jln Ulu Sembawang,1.41268317529503,103.78892108182363
2528,48049,Mandai Rd,Bef Jln Ulu Sembawang,1.41239185628293,103.78930383598242
2529,48051,Mandai Rd,Mandai Agrotech Pk,1.41529381857807,103.79737495337397
2530,48059,Mandai Rd,Opp Mandai Agrotech Pk,1.41502109155627,103.79763214717948
2531,48061,Mandai Rd,Bef Mandai Ave,1.41583154711836,103.80385151827096
2532,48069,Mandai Rd,Aft Mandai Ave,1.41601156056508,103.80203473964005
2533,48071,Mandai Rd,Mandai Crematorium,1.41176331480418,103.80578610823426
2534,48079,Mandai Rd,Opp Mandai Crematorium,1.41314885322808,103.805294456727
2535,48081,Mandai Rd,Opp Upp Seletar Reservoir,1.40542137548827,103.80892543786545
2536,48089,Mandai Rd,Upp Seletar Reservoir,1.40560991243809,103.80795339830527
2537,48091,Mandai Rd,SCDF Nee Soon Camp,1.40274777797647,103.81238027797018
2538,48099,Mandai Rd,Opp SCDF Nee Soon Camp,1.4029276207034,103.81200115976088
2539,48101,Mandai Rd,Aft Meng Suan Rd,1.40241038608699,103.81439973574913
2540,48109,Mandai Rd,Opp Meng Suan Rd,1.40220535791866,103.81401491687515
2541,48111,Mandai Lake Rd,Aft Mandai Rd,1.40944188012509,103.77966346202638
2542,48119,Mandai Lake Rd,Bef Mandai Rd,1.40961851672775,103.77929091400647
2543,48131,Mandai Lake Rd,S'Pore Zoo,1.40462388269986,103.78935694475769
2544,48141,Mandai Ave,Opp Mandai Crematorium & Columbarium,1.41557085636805,103.8094962642582
2545,48149,Mandai Ave,Mandai Crematorium & Columbarium,1.41521080481899,103.80907903666171
2546,49011,Sg Kadut St 1,Opp Kim Hock Corp Pte Ltd,1.41051803168987,103.75228251770571
2547,49019,Sg Kadut St 1,Kim Hock Corp Pte Ltd,1.41054305509663,103.75244718246053
2548,49021,Sg Kadut St 1,WHYE WAH DEVT & CONSTRN,1.41337474993907,103.75177016684295
2549,49029,Sg Kadut St 1,SIT LEY TIMBER,1.41359128228018,103.75189550271323
2550,49031,Sg Kadut St 1,Opp Crown Alliance Industries,1.41631604671773,103.75124374338
2551,49039,Sg Kadut St 1,Asia Rattan Trading Co,1.41665386559511,103.75136638264014
2552,49041,Sg Kadut St 1,DHdeco Pte Ltd,1.41926629646719,103.75071744712069
2553,49049,Sg Kadut St 1,Sim Hup Co,1.420040467845,103.75074630835057
2554,49051,Sg Kadut St 1,Aft Sg Kadut Eating Hse,1.42276696289419,103.75010170518756
2555,49059,Sg Kadut St 1,Aft LCS Optiroc Pte Ltd,1.42318199210104,103.75019253254519
2556,49061,Sg Kadut St 1,Poh Cheong Concrete Products,1.42612604353693,103.74894489726996
2557,49069,Sg Kadut St 1,Tropical Furniture Ltd,1.4264399252605,103.74887339054357
2558,49071,Sg Kadut Dr,Opp Wason Wood Ind,1.42920936914454,103.74707415989546
2559,49079,Sg Kadut Dr,Wason Wood Ind,1.42936840267626,103.74721764191128
2560,49081,Sg Kadut Dr,Aft Kranji Cres,1.43392569720193,103.74846964367356
2561,49089,Sg Kadut Dr,Bef Kranji Cres,1.43387888896839,103.74860194398363
2562,49091,Kranji Rd,Opp Kranji Wtr Reclam Plt,1.42753888899762,103.75641027798767
2563,49099,Kranji Rd,AFT KRANJI WATER RECLAMATION PLANT,1.42763,103.7566
2564,49101,Kranji Rd,Opp Ordinance Supply Base,1.43019265139167,103.75584633886155
2565,49109,Kranji Rd,Kranji Wtr Reclam Plt,1.42885154471804,103.75622617449282
2566,49111,Kranji Rd,Aft Jln Lam Huat,1.43245972200669,103.75543333298812
2567,49119,Kranji Rd,Blk 2,1.43218727065725,103.75568435534463
2568,49121,Kranji Rd,Aft SMRT Buses Kranji Depot,1.43528737784327,103.75494271333446
2569,49129,Kranji Rd,Lip Guan Ind,1.43487511854102,103.75521112659418
2570,49131,Sg Kadut Ave,Tan Chiang Bros Marble,1.40812181907283,103.75361193086513
2571,49139,Sg Kadut Ave,Bef Sg Kadut Way,1.40797195308481,103.7535208650928
2572,49141,Kranji Way,Ctrl Granite Ind,1.4383065782824,103.74365393048626
2573,49149,Kranji Way,Bef Fishing Ground A,1.43841910254735,103.74316251360837
2574,49151,Kranji Way,Daiya Engrg,1.43666749998525,103.74684027798631
2575,49159,Kranji Way,Econ Group,1.43707187354398,103.74581261172025
2576,49169,Kranji Way,Tong Seng Concrete Ltd,1.4356326647634,103.74855065686643
2577,49171,Kranji Way,OPP SHINGDA CONSTRN,1.43471927034855,103.75086631663139
2578,49179,Kranji Way,Aft Kranji Cres,1.43467967585537,103.75053324827904
2579,49181,Kranji Loop,Dapolite Ind,1.43689816677634,103.75406639623813
2580,49189,Kranji Loop,Aft Kranji Rd,1.43646977071566,103.753734543128
2581,49199,Kranji Way,Kranji Reservoir Pk B,1.4383674275063,103.73578447263064
2582,49209,Neo Tiew Cres,Sg Buloh Wetland Reserve,1.44513667520796,103.72983812848105
2583,49211,Kranji Way,PUB Quarter,1.43868741216241,103.7350959713107
2584,49219,Kranji Way,Opp PUB Quarter,1.43853758245996,103.73562300935441
2585,49229,Neo Tiew Cres,Long Kuan Hung Crocodile Farm,1.44030777799976,103.7321016670081
2586,49239,Neo Tiew Cres,Opp Nyee Phoe Group,1.44057893181931,103.7279274650063
2587,49249,Neo Tiew Cres,Aft Neo Tiew Rd,1.43705520733335,103.72546776099374
2588,50011,Kg Java Rd,Opp Parish Of Christ Ch,1.31181999999518,103.84719777801662
2589,50019,Keng Lee Rd,Parish Of Christ Ch,1.31194891032358,103.84763856174139
2590,50021,Thomson Rd,United Sq,1.3173533543911,103.84421700922245
2591,50029,Thomson Rd,Opp United Sq,1.31647941614673,103.84484281963609
2592,50031,Thomson Rd,Opp Novena Ch,1.32127307292791,103.84177172353408
2593,50037,Thomson Rd,Novena Stn Exit B,1.32109968376279,103.84224304873378
2594,50038,Thomson Rd,Novena Stn,1.31962671001555,103.84343862536716
2595,50041,Thomson Rd,Novena Lodge,1.32362333324914,103.84161545670325
2596,50049,Thomson Rd,Opp Novena Lodge,1.32354108650178,103.84189326889334
2597,50051,Thomson Rd,Thomson Med Ctr,1.325878056,103.8418119
2598,50059,Thomson Rd,Opp Thomson Med Ctr,1.32489453398384,103.84211744421322
2599,50061,Newton Rd,Opp Hotel Royal,1.31743500021924,103.84143789916804
2600,50069,Newton Rd,Hotel Royal,1.31702163080967,103.84164776289317
2601,50071,Norfolk Rd,Bef Carlisle Rd,1.31572306955077,103.84707504887322
2602,50079,Norfolk Rd,Opp Carlisle Rd,1.31583941661931,103.84693372586678
2603,50081,Owen Rd,Blk 41A,1.31663163574561,103.85024851239793
2604,50089,Owen Rd,Blk 51,1.31665493432357,103.85044724612104
2605,50111,Moulmein Rd,Revival Ctr Ch,1.31875833024702,103.8465549576423
2606,50119,Moulmein Rd,St. Joseph Instn Jnr,1.31829503182752,103.8458185038638
2607,50121,Moulmein Rd,Natl Skin Ctr,1.31930304159281,103.84933923160258
2608,50129,Moulmein Rd,Opp Tan Tock Seng Hosp,1.3189880880064,103.84929028517206
2609,50159,Kim Keat Rd,Bef Kim Keat Lane,1.32456066077113,103.85326623915941
2610,50161,Balestier Rd,Bef Jln Dusun,1.32665700619185,103.84366009715464
2611,50169,Balestier Rd,Aft Irrawaddy Rd,1.32647401158756,103.84420812253344
2612,50171,Balestier Rd,Zhongshan Mall,1.32663388888255,103.84641000001729
2613,50179,Balestier Rd,Opp Zhongshan Mall,1.32640402126103,103.8464203281907
2614,50189,Balestier Rd,Opp Public Man,1.32606229603246,103.84849190712964
2615,50191,Balestier Rd,Bef Balestier Plaza,1.32604500002988,103.84902388888725
2616,50199,Balestier Rd,Opp Shaw Plaza,1.32496824756028,103.85050892832005
2617,50201,Balestier Rd,Shaw Plaza,1.32490472200696,103.85096555600265
2618,50209,Balestier Rd,Aft Pegu Rd,1.32392782849174,103.85158181192296
2619,50211,Balestier Rd,Opp Balestier Pt,1.32306968689436,103.8525670514891
2620,50221,Balestier Rd,Opp Balestier Twrs,1.32143805851672,103.8530377626759
2621,50229,Balestier Rd,Balestier Twrs,1.32095764720403,103.85283489560972
2622,50231,Balestier Rd,Northlight Sch,1.31872472201456,103.85492583301323
2623,50239,Balestier Rd,S'pore Indian Assn,1.31831836156155,103.85509172316276
2624,50241,Balestier Rd,Opp S'pore Khalsa Assn,1.31724802771626,103.8572754498738
2625,50249,Balestier Rd,S'pore Khalsa Assn,1.31728239717191,103.85671387960308
2626,50251,Rangoon Rd,Farrer Pk Stn Exit A,1.31240499998142,103.85486499997727
2627,50259,Rangoon Rd,Opp Farrer Pk Stn,1.31236388897416,103.85507888893754
2628,50261,Rangoon Rd,Kentish Lodge,1.31608827183208,103.85322332407407
2629,50279,Gloucester Rd,Farrer Pk Stn Exit D,1.31251000009337,103.8526780549204
2630,50301,Kent Rd,Kentish Green,1.31587261047802,103.85178565977449
2631,50321,Dorset Rd,Aft Gloucester Rd,1.3136845041501,103.85083079337346
2632,50331,Mcnair Rd,Blk 122,1.31862919267946,103.85727882383885
2633,50349,Towner Rd,Blk 107,1.31930481783402,103.85957694494822
2634,50351,Dorset Rd,Farrer Pk Tennis Ctr,1.31216015438698,103.84857773804022
2635,50991,Whampoa Dr,Blk 82,1.32337986005569,103.85626145335385
2636,51011,Thomson Rd,Opp Tan Tong Meng Twr,1.327841667,103.8406111
2637,51019,Thomson Rd,Thomson Flyover,1.32894248973791,103.84066508496021
2638,51021,Thomson Rd,Old Police Academy,1.330411111,103.8391331
2639,51029,Thomson Rd,Opp Old Police Academy,1.3302549684081,103.8397133983878
2640,51031,Thomson Rd,S'pore Polo Club,1.33162906440184,103.83859992029566
2641,51039,Thomson Rd,Opp S'pore Polo Club,1.33165828742218,103.83888866147537
2642,51041,Thomson Rd,Opp SLF Cplx,1.33343558724869,103.8379172613076
2643,51049,Thomson Rd,SLF Cplx,1.3338213150365,103.83795811295674
2644,51051,Thomson Rd,AFT ANDREW RD,1.33635352726982,103.83707802024655
2645,51059,Thomson Rd,AFT TOA PAYOH RISE,1.3370325833883,103.83735019393414
2646,51069,Thomson Rd,Mt Alvernia Hosp,1.34125785266365,103.83660435635784
2647,51071,Thomson Rd,Macritchie Reservoir,1.34219256998908,103.83596576505084
2648,51079,Thomson Rd,Opp Macritchie Reservoir,1.34178289872759,103.83615392311769
2649,51081,Marymount Rd,Opp Marymount Convent Sch,1.3405549685403,103.83888813472058
2650,51089,Marymount Rd,Bef Marymount Convent Sch,1.34154969745419,103.83962581957273
2651,51091,PIE,Opp Catholic JC,1.32648060854916,103.83401870730577
2652,51099,Whitley Rd,Catholic JC,1.325881667006,103.8345342161876
2653,51101,PIE,Old Police Academy,1.32753637537789,103.83724817699014
2654,51109,Whitley Rd,Opp Old Police Academy,1.32709277800856,103.8397080559738
2655,51111,Lornie Rd,Opp Andrew Rd,1.34064833298154,103.83271333302345
2656,51119,Lornie Rd,Bef Andrew Rd,1.34014305601694,103.83257583298696
2657,51131,Braddell Rd,Opp Braddell View,1.34409261817375,103.83934772641125
2658,51139,Braddell Rd,Braddell View,1.34436688449065,103.84032264966956
2659,52009,Lor 6 Toa Payoh,Toa Payoh Int,1.33202083385749,103.84692763524869
2660,52011,Braddell Rd,Bef Bishan Rd,1.34504127313408,103.84263401771713
2661,52019,Braddell Rd,Aft Bishan Rd,1.34403333300249,103.84368166701324
2662,52021,Braddell Rd,OPP BLK 1004,1.34431313758435,103.84766088139544
2663,52029,Braddell Rd,Blk 1004,1.34359918269745,103.84736537931644
2664,52031,Braddell Rd,OPP BLK 998,1.34404852974216,103.85026155631283
2665,52039,Braddell Rd,Aft Muhajirin Mque,1.34333817728421,103.85130310024304
2666,52049,Jln Tenteram,Blk 19,1.32721151783698,103.85978762051998
2667,52051,Braddell Rd,BLK 147,1.34338820709349,103.85469257245785
2668,52059,Braddell Rd,Blk 219,1.34309745890513,103.85622585798508
2669,52061,Braddell Rd,BCA Academy,1.34352174018964,103.85873879159365
2670,52069,Braddell Rd,Comfortdelgro Corp Ltd,1.34314389988912,103.85856611406128
2671,52071,Jln Toa Payoh,Trellis Twrs,1.32991416932901,103.84381843224321
2672,52079,Jln Toa Payoh,Opp Trellis Twrs,1.32931477158443,103.84382885735747
2673,52081,Jln Toa Payoh,Aft Blk 195,1.33081389290944,103.8608407974236
2674,52089,Jln Toa Payoh,Opp Blk 195,1.32991690265608,103.86027368842302
2675,52099,Kim Keat Rd,Opp NKF,1.32652328466497,103.85488905075222
2676,52109,Jln Bahagia,Bet Blks 33/34,1.32697666701265,103.8581711110213
2677,52119,Jln Tenteram,Opp Blk 65,1.32782675894568,103.8581076205424
2678,52129,Jln Bahagia,Blk 29,1.32544666698102,103.85938111100755
2679,52131,Lor 1 Toa Payoh,Blk 163,1.33220703637711,103.84419754508008
2680,52139,Lor 1 Toa Payoh,Oleander Twrs,1.33271833297864,103.84404416701967
2681,52141,Lor 1 Toa Payoh,Philips S'pore,1.33627740506187,103.84333464003154
2682,52149,Lor 1 Toa Payoh,Opp Philips S'pore,1.33640498933489,103.84357399610558
2683,52151,Lor 1 Toa Payoh,Blk 131,1.33834001400213,103.84365712218609
2684,52159,Lor 1 Toa Payoh,Blk 128,1.33810803464351,103.84385638188928
2685,52161,Lor 1 Toa Payoh,Braddell Stn/Blk 111,1.34093830148518,103.84540645330499
2686,52169,Lor 1 Toa Payoh,Blk 117,1.34013183349101,103.84465978021645
2687,52171,Lor 1 Toa Payoh,Braddell Stn/Blk 107,1.3409498853794,103.8477798112237
2688,52179,Lor 1 Toa Payoh,Braddell Stn/Blk 106,1.34069018059141,103.84803485038329
2689,52181,Lor 2 Toa Payoh,Opp Toa Payoh Stn,1.33306633976898,103.84656071660625
2690,52189,Lor 2 Toa Payoh,Toa Payoh Stn,1.33318499999452,103.84678305554863
2691,52191,Lor 2 Toa Payoh,Blk 138B,1.33636138602833,103.84608389640735
2692,52199,Lor 2 Toa Payoh,Blk 84B,1.33547301693721,103.84663861149124
2693,52201,Lor 2 Toa Payoh,Blk 121,1.33918030742933,103.84650759525915
2694,52209,Lor 2 Toa Payoh,Blk 101C CP,1.33925873230713,103.84678448871398
2695,52211,Toa Payoh Rise,Lighthouse Sch,1.33832189895284,103.84081528160415
2696,52219,Toa Payoh Rise,Bef Caldecott Stn,1.33814528405956,103.84086885618204
2697,52221,Lor 3 Toa Payoh,Opp Jackson Sq,1.33801162125737,103.8482286336101
2698,52229,Lor 3 Toa Payoh,Jackson Sq,1.33775023417492,103.8488028810671
2699,52231,Toa Payoh Ctrl,Opp Blk 177,1.3343049899737,103.8487842386021
2700,52239,Toa Payoh Ctrl,Blk 177,1.33412194449168,103.84894805557066
2701,52241,Toa Payoh Rise,Opp Caldecott Stn,1.33804611111505,103.8389949999753
2702,52249,Toa Payoh Rise,Aft Caldecott Stn,1.33782999993927,103.8386000000533
2703,52251,Lor 4 Toa Payoh,Chung Hwa Free Clinic,1.3329698063249,103.85142087938439
2704,52259,Lor 4 Toa Payoh,Opp Chung Hwa Free Clinic,1.33278746546959,103.85165691373105
2705,52261,Lor 4 Toa Payoh,Opp Blk 73,1.33403167346972,103.85128140448401
2706,52269,Lor 4 Toa Payoh,Blk 73,1.33404239936331,103.85147452356613
2707,52271,Lor 4 Toa Payoh,Jackson Sq,1.33683113907107,103.84974718092391
2708,52279,Lor 4 Toa Payoh,Blk 56,1.33702420555118,103.84992957112877
2709,52281,Lor 5 Toa Payoh,Blk 68,1.33444611098518,103.85362416699164
2710,52289,Lor 5 Toa Payoh,Blk 34,1.33501934336797,103.85386490982448
2711,52291,Lor 5 Toa Payoh,Blk 59,1.3369700601272,103.85224710756584
